POWER_3,POWER_4,POWER_5,POWER_6,POWER_7,ACTUAL_PRICE,DATE
246.805477462088,246.40209607823908,246.49093486023412,246.50319002921333,246.54762849929216,259.85,2000-05-05
251.01119571234813,250.85986392214545,251.0775409907801,251.1772115108506,251.25959130099727,260.45,2000-05-08
259.11065071060943,259.77650853379237,259.77232829956483,259.8045247150276,259.8614654415196,261.4,2000-05-09
259.6482799335024,260.34610911705386,260.3736160784283,260.35417256229084,260.40101230422306,262.65,2000-05-10
260.629127212301,261.4005929071536,261.4406191664166,261.37540639514555,261.40759756189436,265.8,2000-05-11
262.191685810139,262.88803851451485,262.76216306626156,262.716582921832,262.745261606633,262.1,2000-05-12
264.3091715795749,264.9775034898594,264.50482415244915,264.4365789658241,264.37565145508233,257.1,2000-05-15
261.5876077731923,262.0898973950925,261.9332157718309,261.98603826357794,262.0215775182123,256.25,2000-05-16
257.543701621898,257.7876755760544,258.2367987667676,258.2959258066476,258.4080764028686,258.05,2000-05-17
256.59294003538207,256.7396387084973,257.2147998622968,257.2887294942593,257.3971705007534,256.05,2000-05-18
258.4428815177448,258.7094281681502,258.9764363731956,259.1401141768438,259.2404722137153,255.75,2000-05-19
256.61685739016,256.6737911478476,257.19528610270936,257.2929104848263,257.37721054901795,248.85,2000-05-22
256.16029757044134,256.1842812728828,256.51236178805266,256.5561514452929,256.6204253845435,233.75,2000-05-23
249.95596136028644,249.77089593646588,250.19699911637144,250.2030532777335,250.2199725232408,242.1,2000-05-24
234.58535169781544,234.23887225379713,234.02527898940752,233.97035492078248,233.88774961968556,233.6,2000-05-25
242.8591167164377,242.38779197769372,242.54875029210234,242.54448175484504,242.4999203712391,230.25,2000-05-26
234.05274233686896,233.61671280175187,233.35991704963817,233.2721055674283,233.18650157599268,224.65,2000-05-29
231.2160863533079,230.96067396507578,230.69251967516175,230.61396067694295,230.5391859111337,223.8,2000-05-30
225.32863307130128,225.3408058914706,225.21299696342248,225.17526036279423,225.15168857718209,230.3,2000-05-31
223.69433310602335,223.84405602496918,223.6006672725198,223.58597821831245,223.58322032996784,229.25,2000-06-01
230.46898736724552,230.2733171743712,230.41906239115997,230.34104068792112,230.26570558237785,244.5,2000-06-02
229.52153272491796,229.40294179007196,229.53874529280074,229.48604149534458,229.4156350830187,247.05,2000-06-05
244.50398639521381,244.09510308147537,243.8596914396985,243.93970713200724,243.9872867314258,244.6,2000-06-06
246.48918897516523,246.20135600771027,245.83041551430506,245.90919997944093,245.97487590686183,239.5,2000-06-07
244.14383009071935,243.83154106533993,243.55826646479545,243.61358101749283,243.66729657003498,240.35,2000-06-08
239.2451086435767,238.83989260008138,238.74414967124176,238.78136280348735,238.8218596386373,245.25,2000-06-09
239.71390631119402,239.33701231705072,239.11118770655594,239.18397562141035,239.24623678181615,244.35,2000-06-12
244.7282696303498,244.52427255247653,243.8695806402684,243.9369251265125,243.99568273874775,253.6,2000-06-13
243.8233718269903,243.55069559211097,242.89995974561316,242.96286369251538,243.03119960549066,250.3,2000-06-14
252.89570713406783,252.93163195640727,252.30794276118104,252.2766219728437,252.2679102656757,250.9,2000-06-15
249.7351025528842,249.64367238296518,248.89727377028612,248.88841759516072,248.91043877544234,251.0,2000-06-16
250.16288182341077,250.1095104864262,249.30658312281594,249.3566163899377,249.36652525610498,251.65,2000-06-19
249.79836368349333,249.80500008353897,249.2655954136717,249.24697717958043,249.24484914044388,254.6,2000-06-20
250.43802644636412,250.40993303124696,249.95861736802908,249.92139448974194,249.88291989506342,256.2,2000-06-21
253.29260353798213,253.24443498042456,253.11049244200694,253.05647060856427,253.01316057357326,257.1,2000-06-22
254.67973313596553,254.75703459984743,254.80483068243484,254.78434239942726,254.75121221930567,257.4,2000-06-23
255.55746242045984,255.2919040176148,255.85956347169122,255.81434909028394,255.82193251281024,255.15,2000-06-26
255.80059241106346,255.56021867584423,256.0819587307051,256.0101268623548,256.0207378095947,251.9,2000-06-27
253.8174194404378,253.46688521160104,253.80513823314686,253.79379843971765,253.79235082511423,250.45,2000-06-28
251.16875933321512,250.9352216353709,251.12787012715125,251.03224484450038,251.0129113860512,257.6,2000-06-29
250.31716956266996,250.14186099728067,250.08170938206604,250.10043385197787,250.09358670081474,252.35,2000-06-30
257.08391513720017,256.9418755694751,257.07691219261324,257.4973312873917,257.49238224304463,268.65,2000-07-03
251.91040223467337,252.05646983381212,252.33738612139132,252.24033767724904,252.29825712089587,278.85,2000-07-04
269.3315630467937,268.9972547726793,270.50505745757255,270.2569824078819,270.4512727104593,278.0,2000-07-05
278.2890546132262,278.21837684265336,278.33946314049535,277.68969364184886,277.6025754313432,275.95,2000-07-06
279.15637768991814,279.05106645227465,278.49588496185606,278.74622410268057,278.70809222065145,281.8,2000-07-07
275.52340304428435,275.89691099495394,278.12779421231244,278.0498912567855,278.2674846311529,275.7,2000-07-10
280.01973226046994,278.94047215012324,275.5001103587565,275.9861903239507,275.7529746243963,274.85,2000-07-11
274.4532902253393,274.8575018994143,276.6184650117066,276.08414294809336,276.1389713713452,267.9,2000-07-12
273.6199693935516,274.616379898951,274.70205126084693,275.09984801713654,275.12838378709785,265.85,2000-07-13
267.36517850063115,268.50222468903667,268.5293218840234,268.5715528970395,268.5632667412783,265.8,2000-07-14
264.83786239765914,265.3621523181064,265.36832394632256,265.3160507382563,265.29225918753764,254.35,2000-07-17
264.66757379708724,265.26896100416343,265.27508228080205,265.2201068774957,265.1951000988993,250.25,2000-07-18
254.0827534830138,253.68691685049998,253.6740096352005,253.64876898875082,253.64489420873815,251.25,2000-07-19
250.23791934671715,250.0719516346544,250.06443388166372,250.29201442404883,250.3104873862394,248.35,2000-07-20
251.07825389584468,250.88620113307843,250.87582847376598,251.00681603193516,251.02707321842536,241.6,2000-07-21
247.9945385078404,247.92488504681023,247.92392098255823,248.18077614727372,248.20463696422667,231.2,2000-07-24
241.75608791814648,242.0178494230422,242.03194745681594,242.0381656084528,242.06415165547048,242.65,2000-07-25
233.78478031770237,234.29223780669054,234.2658647528251,234.171401146471,234.10483900137433,245.0,2000-07-26
242.6884411897654,242.84444407814954,242.8584447227795,242.8426714688594,242.87569814168353,244.5,2000-07-27
244.13737817265564,244.11996440326038,244.14023565244952,243.951611027529,243.99572288469244,235.1,2000-07-28
243.55522865611465,243.55051415543858,243.5669644937243,243.4368182096805,243.482326114261,232.9,2000-07-31
235.3670240501001,235.67653291295392,235.6699527634837,235.6503137616519,235.61520194735476,227.45,2000-08-01
233.4499248327047,233.75868631436424,233.75543809194187,233.59237630751886,233.54988527346904,224.0,2000-08-02
233.30907904008018,233.13394378967496,233.17954267555433,232.30423645678093,232.36613601996214,252.45,2000-08-03
233.7219727505153,234.77706313463568,234.6519825739142,235.92861638299655,235.93284398224932,249.75,2000-08-04
250.79024912523164,251.0037759007464,250.98708020034155,250.93030281190295,250.95188033044542,235.2,2000-08-07
248.03801774682688,248.02579173095455,248.00993768489752,248.22703485417878,248.23828171642526,253.05,2000-08-08
236.21156505342788,236.3399555969936,236.37522097080273,236.10065993441094,236.0864399388738,244.05,2000-08-09
251.26129962358664,251.2017474171612,251.18304471031422,250.98065227999177,251.0013458309768,243.65,2000-08-10
242.41740419736288,242.40705257143236,242.4091890312793,243.0007997714565,242.97487235262088,242.2,2000-08-11
242.21463049625345,242.21078056143227,242.21304566239723,242.73837724248006,242.70912284067163,243.5,2000-08-14
241.48144874946684,241.47183442827918,241.4763232500609,242.0689308148285,242.0321667065873,246.0,2000-08-16
242.44461682851033,242.44098220262458,242.43375408588145,243.13769312595832,243.11106852241937,246.95,2000-08-17
244.80389464619748,244.8469424204868,244.82878427558353,245.50307800076553,245.48948679761816,239.55,2000-08-18
245.68967268899723,245.71225647147185,245.6946456920964,246.1953055645572,246.19739000778645,235.2,2000-08-21
239.48128703227758,239.49091313371719,239.5122158634631,239.69376232670038,239.65786676478456,230.5,2000-08-22
237.0623065077225,236.62255349432962,236.68667929066396,236.14923308003927,236.13341211289662,232.8,2000-08-23
236.7208179001591,236.1015702553559,236.21024582388418,236.31260670809115,234.49270794264157,231.55,2000-08-24
237.2837829002783,236.38217542602797,236.49906807633306,236.6177970486806,235.10340258946235,238.8,2000-08-25
236.60729232640915,235.8184456305462,235.94181051486157,236.06118885122487,234.12605289746716,235.2,2000-08-28
238.31676735614383,237.61381821901887,237.65476912000304,237.70413297417508,237.82102002424654,234.75,2000-08-29
236.7848056191906,235.84134287001507,235.93664555935175,236.0369113186489,235.06535198412894,235.9,2000-08-30
236.8471293555267,235.98189190239646,236.07620066832533,236.1744318302999,235.1052964754199,239.35,2000-08-31
237.1116023257655,236.26118299407244,236.34035932199185,236.42522448164527,235.7382913447509,238.45,2000-09-04
238.5417856645363,238.00688330849516,238.0222803100769,238.04577278983834,238.49859978700988,239.25,2000-09-05
238.16037847888947,237.57624179920822,237.6066971192231,237.64458065085455,237.84923961249297,242.55,2000-09-06
238.21272938886614,237.74874495359836,237.76010077273895,237.77785325699733,238.16218118382676,240.1,2000-09-07
240.50374303505305,240.475729352911,240.43970982641622,240.4079656644335,241.36685097460577,238.55,2000-09-08
238.7680710227596,238.46510791883338,238.4621306604422,238.46466467296887,239.0133739344601,240.1,2000-09-11
237.7620085606668,237.30440844265104,237.32482805212567,237.35106163403816,237.49720420157246,236.25,2000-09-12
238.57106457659938,238.33059858983324,238.3249921381066,238.32431257865937,238.859707694166,235.85,2000-09-13
236.57732471845702,236.01084916797117,236.0635367596733,236.12014545385045,235.66953490741435,232.5,2000-09-14
236.16927414436032,235.55631755752256,235.61837954258954,235.68419271106632,235.12353151847492,227.65,2000-09-15
233.9482169647199,233.5814922629288,233.66169383027045,233.73611458755613,232.16552758708713,209.35,2000-09-18
231.32140026500792,232.1784662117061,232.4085225781164,232.2038893902727,232.10085075704734,230.35,2000-09-19
232.25540588659806,231.31964383355444,231.31325507744623,231.38175422846234,231.4602382639796,225.05,2000-09-20
231.77443752353793,231.97127028342857,231.65239831604413,231.8747993600373,231.84705378612398,224.05,2000-09-21
228.62852796554034,228.42706219296997,226.83422927511856,227.11926035376382,227.1386483839342,216.9,2000-09-22
228.08898529780026,227.91006166430452,226.11746298294747,226.37452779890737,226.3970189309257,223.8,2000-09-25
226.2630298946733,226.0875344723263,223.4535660847323,223.57132745016133,223.78217396727268,222.35,2000-09-26
227.84022859012794,227.6229109939386,226.37670540087856,225.8032235961291,225.8250394314564,226.65,2000-09-27
227.29757490975499,226.40069633262829,223.5602792702848,224.35090506117558,224.40027984010885,223.9,2000-09-28
229.31601582420808,228.80006774450885,228.72935859987047,228.3240432997991,228.28099679692968,234.25,2000-09-29
228.32562272831865,227.69769082007406,227.1577737099724,226.3520356354129,226.34288633507094,239.3,2000-10-03
233.73539191618056,233.75133195974195,234.50915988563793,234.42050909694808,234.40315795569768,236.1,2000-10-04
237.34103419987196,237.95198307893588,238.08567492623115,238.15397454908816,238.18165918526938,234.65,2000-10-05
235.25415299907354,235.62765555505757,236.07331494207028,236.17645342403557,236.19689458108405,244.4,2000-10-06
234.2536573090547,235.01141450619616,234.98105439482242,234.91066393461006,234.92015192541658,243.15,2000-10-09
241.8911988110517,241.94764230839792,241.98932757451257,241.9986955610766,241.97641585199744,239.05,2000-10-10
241.04465180418538,241.22575168877665,241.25554977355205,241.14533054485946,241.12122876712965,236.65,2000-10-11
238.16451217342183,238.2801603168773,238.30176493056933,238.3257278586807,238.35177472262694,236.45,2000-10-12
236.30235806426936,236.54582558943366,236.56526435427804,236.58550574496076,236.60610149551349,236.45,2000-10-13
236.1982365522308,236.45944933414285,236.48188325973751,236.50525672796357,236.52920326701042,236.85,2000-10-16
236.29298386588198,236.52148414059775,236.54367397903115,236.56702280077843,236.59120335381795,237.75,2000-10-17
236.64559851473678,236.83175900827337,236.8519560421919,236.87371984440506,236.89677152164768,238.05,2000-10-18
237.7334012193678,237.81903160497313,237.83529735759294,237.85420469578276,237.87559371521093,241.9,2000-10-19
237.9182471191889,237.94034909028414,237.95308474955164,237.96913644511096,237.98839504516627,244.7,2000-10-20
240.90444358049172,240.81805407783395,240.79952943385433,240.78317840443196,240.76946478854325,243.1,2000-10-23
242.61655148632417,242.44708105945756,242.4023795474077,242.35507544902975,242.3056825842964,243.25,2000-10-24
241.9645974556879,241.97358435289425,241.94544371926077,241.91701074155844,241.88884553850858,241.4,2000-10-25
242.11164222418665,242.09297892248287,242.06376184128567,242.0340019819605,242.00424996043284,241.35,2000-10-26
240.86700419138288,240.80039842770202,240.7883828371705,240.7785502483748,240.77123535981855,240.0,2000-10-27
240.99977074154776,240.93592703061586,240.92521266979566,240.91641487728975,240.9099736627022,246.9,2000-10-30
240.34819111184697,240.2927694006794,240.30114668253736,240.31346047621082,240.32968232978055,250.55,2000-10-31
244.2198059814582,243.98777742305538,243.94654632654056,243.89982183879692,243.84792009467128,247.15,2000-11-01
245.9054297679504,246.00905041545775,246.00882602217825,246.00258021444733,245.99000434281606,251.95,2000-11-02
245.89733344353226,245.96263812393045,245.9515216406635,245.93652854301354,245.917878670763,248.1,2000-11-03
248.1130697966364,248.47034294074547,248.53231785854587,248.5970359064886,248.66392403628515,250.0,2000-11-06
247.16780332852431,247.12246911828697,247.10868326036143,247.09102682029334,247.06950983563775,248.75,2000-11-07
247.60931910331783,247.68257382306183,247.69418075322574,247.70352738608744,247.71015019434526,243.9,2000-11-08
247.21674279329818,247.21067069302808,247.2040249658985,247.19358691307843,247.1793431275023,244.95,2000-11-09
243.9839726683058,243.8595754414273,243.84084208292552,243.8226630646859,243.80547807031326,245.15,2000-11-10
244.63163870654535,244.38106017222162,244.3528562736501,244.3240790124146,244.2952669383708,240.35,2000-11-13
244.95475647752028,244.77428938195226,244.7527998226833,244.73053117160816,244.70788935216524,235.8,2000-11-14
240.5834520012504,240.50475008082867,240.5042400188613,240.50645882994195,240.5115123564965,240.35,2000-11-15
235.3538833268467,235.5957485687104,235.61057584027367,235.62439688831,235.63677558911422,232.6,2000-11-16
240.3938664521229,240.31220007162483,240.31183480893742,240.31419313870447,240.3193948044327,229.75,2000-11-17
231.5417073636636,231.79589009347546,231.80740505442736,231.81448359428396,231.81675458274867,228.65,2000-11-20
227.97993994543867,228.02907429691186,228.0413209694707,228.04702446946976,228.04597382350448,224.7,2000-11-21
226.92737652985306,226.9657366517058,226.97394616038764,226.9754165019931,226.97013270398884,224.1,2000-11-22
223.12183202103188,223.05276306047017,223.0331062551486,223.01090548750744,222.9870313718934,216.85,2000-11-23
222.82540095081276,222.8208121677526,222.8025164027731,222.78010303302835,222.75452160617533,223.7,2000-11-24
222.34408159379382,222.54245947911568,222.48305007258477,222.44101764437528,222.41686104863857,225.75,2000-11-27
222.62584374625294,222.67662067886658,222.65950494424396,222.63941358587135,222.61723928541642,221.65,2000-11-28
223.96015511383666,223.9411524277491,223.9452610610988,223.94340004560217,223.93577163341615,222.05,2000-11-29
221.79265685115388,221.88187372305038,221.85383904968785,221.82772831719876,221.80450462336694,221.15,2000-11-30
221.52429926292825,221.52825840972582,221.50789821886974,221.48842860884452,221.47071267688307,216.25,2000-12-01
220.88260547326718,220.71465942008945,220.70379435498944,220.69506123998326,220.68930071426576,216.35,2000-12-04
220.70003203746091,220.1474908174132,220.18468257600398,220.23013708136932,220.2839112387628,214.15,2000-12-05
220.38561446979656,219.86572506929224,219.89861585061954,219.93865431237464,219.98601916856296,219.95,2000-12-06
221.65329971460596,221.32003508519847,221.360868029813,221.40777130144852,221.46004975071173,218.25,2000-12-07
219.87880792165743,219.4659574379766,219.46830923331072,219.47383271426406,219.48320263802725,219.15,2000-12-08
219.94503246785825,219.4269240561989,219.44156273123735,219.4615878184086,219.48754706437103,222.6,2000-12-11
220.70724900053756,219.99214008281706,220.0178961470374,220.04820250307785,220.08366026737895,228.6,2000-12-12
222.64551599624428,222.41586899476533,222.42021640500388,222.4262722912281,222.4341058273826,234.5,2000-12-13
228.1386635666804,228.33704859690624,228.3198305134465,228.30142898825306,228.28217683730009,229.25,2000-12-14
234.08076654883553,234.20904464830528,234.20980849125044,234.20930293321817,234.20730604743676,219.75,2000-12-15
228.63012732187417,228.7231705510203,228.71406409182964,228.70382124981916,228.69251639280264,217.1,2000-12-18
220.1964194293596,220.0933782405482,220.10671690789786,220.12052257549885,220.13470767065746,215.05,2000-12-19
218.8307509762817,218.79115008947701,218.79964620729515,218.80761155854634,218.81505951947793,219.95,2000-12-20
